,ORIGIN,DEST,DEP_DEL15,Group
5217,PIT,EYW,0.07291666666666667,0
5218,PIT,FLL,0.2604698672114402,4
5219,PIT,HOU,0.13548387096774195,1
5220,PIT,IAD,0.08087731322823852,0
5221,PIT,IAH,0.11039558417663294,1
5222,PIT,JAX,0.17475728155339806,2
5223,PIT,JFK,0.08250131371518654,0
5224,PIT,LAS,0.20677966101694914,3
5225,PIT,LAX,0.35475578406169667,5
5226,PIT,LGA,0.11735870818915801,1
5227,PIT,MCO,0.25097698653929656,4
5228,PIT,MDW,0.19163987138263666,2
5229,PIT,MIA,0.11410788381742738,1
5230,PIT,MLB,0.13636363636363635,1
5231,PIT,MSP,0.13396375098502758,1
5232,PIT,MYR,0.203125,3
5233,PIT,ORD,0.12034482758620689,1
5234,PIT,PBI,0.20952380952380953,3
5235,PIT,PGD,0.15602836879432624,2
5236,PIT,PHL,0.15657620041753653,2
5237,PIT,PHX,0.14479638009049775,1
5238,PIT,PIE,0.14482758620689656,1
5239,PIT,RDU,0.05570652173913043,0
5240,PIT,RSW,0.18284789644012944,2
5241,PIT,SAV,0.21782178217821782,3
5242,PIT,SEA,0.27331887201735355,4
5243,PIT,SFB,0.23776223776223776,3
5244,PIT,SFO,0.11468812877263582,1
5245,PIT,SLC,0.0,0
5246,PIT,SRQ,0.21825396825396826,3
5247,PIT,STL,0.16467780429594273,2
5248,PIT,TPA,0.22115384615384615,3
5249,PIT,VPS,0.18,2
5250,PLN,APN,0.2719298245614035,4
5251,PLN,DTW,0.16897081413210446,2
5252,PNS,ATL,0.11603960396039605,1
5253,PNS,AUS,0.16666666666666666,2
5254,PNS,BNA,0.17888198757763976,2
5255,PNS,BOS,0.5,5
5256,PNS,CLT,0.1906283280085197,2
5257,PNS,DAL,0.14883720930232558,1
5258,PNS,DCA,0.17992177314211213,2
5259,PNS,DEN,0.29818181818181816,4
5260,PNS,DFW,0.2669220945083014,4
5261,PNS,DTW,0.0,0
5262,PNS,FLL,0.38605898123324395,5
5263,PNS,HOU,0.21271393643031786,3
5264,PNS,IAH,0.13907785336356765,1
5265,PNS,LGA,0.125,1
5266,PNS,MCI,0.1927710843373494,2
5267,PNS,MCO,0.38074398249452956,5
5268,PNS,MDW,0.2631578947368421,4
5269,PNS,MIA,0.18181818181818182,2
5270,PNS,ORD,0.205607476635514,3
5271,PNS,PHL,0.375,5
5272,PNS,STL,0.2903225806451613,4
5273,PPG,HNL,0.25925925925925924,4
5274,PQI,EWR,0.18195956454121306,2
5275,PRC,DEN,0.18112244897959184,2
5276,PRC,LAX,0.2275132275132275,3
5277,PSC,AZA,0.3951612903225806,5
5278,PSC,DEN,0.15424164524421594,2
5279,PSC,GEG,1.0,5
5280,PSC,LAS,0.33121019108280253,5
5281,PSC,LAX,0.2727272727272727,4
5282,PSC,MSP,0.06852791878172589,0
5283,PSC,SAN,0.5454545454545454,5
5284,PSC,SEA,0.10101351351351351,1
5285,PSC,SFO,0.23063973063973064,3
5286,PSC,SLC,0.08086253369272237,0
5287,PSE,JFK,0.18895348837209303,2
5288,PSE,MCO,0.35152284263959394,5
5289,PSG,JNU,0.14627659574468085,1
5290,PSG,WRG,0.16358839050131926,2
5291,PSM,BNA,0.4230769230769231,5
5292,PSM,PGD,0.2611464968152866,4
5293,PSM,PIE,0.21052631578947367,3
5294,PSM,SFB,0.3333333333333333,5
5295,PSP,ATL,0.2785714285714286,4
5296,PSP,AUS,0.1827956989247312,2
5297,PSP,BLI,0.1891891891891892,2
5298,PSP,BOI,0.12087912087912088,1
5299,PSP,DAL,0.18831168831168832,2
5300,PSP,DEN,0.21972829297105728,3
5301,PSP,DFW,0.13916500994035785,1
5302,PSP,DSM,0.38095238095238093,5
5303,PSP,EWR,0.25,3
5304,PSP,IAH,0.1440443213296399,1
5305,PSP,JFK,0.4789473684210526,5
5306,PSP,LAS,0.27239709443099275,4
5307,PSP,LAX,0.08095238095238096,0
5308,PSP,MSP,0.13149847094801223,1
5309,PSP,OAK,0.21311475409836064,3
5310,PSP,ORD,0.18010291595197256,2
5311,PSP,PAE,0.15343915343915343,2
5312,PSP,PDX,0.12545454545454546,1
5313,PSP,PHX,0.14582062233068943,1
5314,PSP,SEA,0.14756174794173527,1
5315,PSP,SFO,0.18047945205479451,2
5316,PSP,SJC,0.12896825396825398,1
5317,PSP,SLC,0.06967615309126594,0
5318,PSP,SMF,0.18439716312056736,2
5319,PUB,DEN,0.19047619047619047,2
5320,PUW,BOI,0.14344262295081966,1
5321,PUW,SEA,0.18456375838926176,2
5322,PVD,ATL,0.1911487758945386,2
5323,PVD,BNA,0.13253012048192772,1
5324,PVD,BWI,0.17379820390913894,2
5325,PVD,CLT,0.1704697986577181,2
5326,PVD,CVG,0.5,5
5327,PVD,DCA,0.14924812030075188,1
5328,PVD,DTW,0.15577889447236182,2
5329,PVD,EWR,0.10500490677134446,1
5330,PVD,FLL,0.3313373253493014,5
5331,PVD,IAD,0.11668928086838534,1
5332,PVD,LGA,0.13173076923076923,1
5333,PVD,MCO,0.27211302211302213,4
5334,PVD,MDW,0.2203626220362622,3
5335,PVD,MIA,0.09090909090909091,0
5336,PVD,MSP,0.23076923076923078,3
5337,PVD,ORD,0.13968957871396895,1
5338,PVD,PBI,0.31989247311827956,5
5339,PVD,PGD,0.4166666666666667,5
5340,PVD,PHL,0.08436944937833037,0
5341,PVD,RSW,0.27906976744186046,4
5342,PVD,SRQ,0.0,0
5343,PVD,TPA,0.2358490566037736,3
5344,PVU,AUS,0.18691588785046728,2
5345,PVU,AZA,0.21511627906976744,3
5346,PVU,BNA,0.20512820512820512,3
5347,PVU,HOU,0.11650485436893204,1
5348,PVU,LAS,0.3559322033898305,5
5349,PVU,LAX,0.2222222222222222,3
5350,PVU,MDW,0.044444444444444446,0
5351,PVU,PDX,0.1619047619047619,2
5352,PVU,PHX,0.2803030303030303,4
5353,PVU,PIE,0.275,4
5354,PVU,SAN,0.18691588785046728,2
5355,PVU,SFB,0.3058823529411765,5
5356,PVU,SNA,0.16887417218543047,2
5357,PWM,ATL,0.27586206896551724,4
5358,PWM,BWI,0.21319018404907975,3
5359,PWM,CLT,0.17637540453074432,2
5360,PWM,DCA,0.1640838650865998,2
5361,PWM,DEN,0.3655913978494624,5
5362,PWM,DFW,0.2077922077922078,3
5363,PWM,DTW,0.18518518518518517,2
5364,PWM,EWR,0.116214335421016,1
5365,PWM,IAD,0.1030818278427205,1
5366,PWM,JFK,0.15390625,2
5367,PWM,LGA,0.13704994192799072,1
5368,PWM,MCO,0.3282442748091603,5
5369,PWM,MDW,0.40963855421686746,5
5370,PWM,MIA,0.1,0
5371,PWM,MSP,0.3971631205673759,5
5372,PWM,ORD,0.16748768472906403,2
5373,PWM,PHL,0.12928759894459102,1
5374,PWM,RDU,0.3611111111111111,5
5375,RAP,AZA,0.3548387096774194,5
5376,RAP,CLT,0.2360248447204969,3
5377,RAP,DEN,0.1919191919191919,2
5378,RAP,DFW,0.12985571587125416,1
5379,RAP,GCC,1.0,5
5380,RAP,LAS,0.3252032520325203,5
5381,RAP,MSP,0.0933572710951526,0
5382,RAP,ORD,0.22538860103626943,3
5383,RDD,LAX,0.09669211195928754,0
5384,RDD,SEA,0.19614147909967847,2
5385,RDD,SFO,0.13925327951564076,1
5386,RDM,DEN,0.18380462724935734,2
5387,RDM,LAS,0.5,5
5388,RDM,LAX,0.09315068493150686,0
5389,RDM,PDX,1.0,5
5390,RDM,PHX,0.0754226267880364,0
5391,RDM,SAN,0.2446043165467626,3
5392,RDM,SEA,0.11961722488038277,1
5393,RDM,SFO,0.18228829993535875,2
5394,RDM,SLC,0.07496823379923762,0
5395,RDU,ATL,0.16937354988399073,2
5396,RDU,AUS,0.1401985111662531,1
5397,RDU,BDL,0.3835616438356164,5
5398,RDU,BNA,0.15315315315315314,2
5399,RDU,BOS,0.252516010978957,4
5400,RDU,BUF,0.30666666666666664,5
5401,RDU,BWI,0.18799546998867497,2
5402,RDU,CLE,0.21138211382113822,3
5403,RDU,CLT,0.19143356643356643,2
5404,RDU,CVG,0.08388520971302428,0
5405,RDU,DAL,0.21549636803874092,3
5406,RDU,DCA,0.12659470068694798,1
5407,RDU,DEN,0.2111627906976744,3
5408,RDU,DFW,0.22562814070351758,3
5409,RDU,DTW,0.13236225459151363,1
5410,RDU,EWR,0.19973368841544606,2
5411,RDU,FLL,0.23266986959505834,3
5412,RDU,HOU,0.27835051546391754,4
5413,RDU,IAD,0.12441783100465735,1
5414,RDU,IAH,0.19061032863849764,2
5415,RDU,IND,0.2972972972972973,4
5416,RDU,ISP,0.2702702702702703,4
5417,RDU,JFK,0.19745476237820642,2
5418,RDU,LAS,0.24714285714285714,3
5419,RDU,LAX,0.2010652463382157,3
5420,RDU,LGA,0.18939216146444496,2
5421,RDU,MCI,0.375,5
5422,RDU,MCO,0.25920826161790017,4
5423,RDU,MDW,0.22534013605442177,3
5424,RDU,MIA,0.18758374274229567,2
5425,RDU,MSP,0.17321016166281755,2
5426,RDU,MSY,0.3125,5
5427,RDU,ORD,0.16346153846153846,2
5428,RDU,PHL,0.24898989898989898,3
5429,RDU,PHX,0.1943231441048035,2
5430,RDU,PIT,0.08310626702997276,0
5431,RDU,PWM,0.43243243243243246,5
5432,RDU,SBN,0.5,5
5433,RDU,SDF,1.0,5
5434,RDU,SEA,0.18857142857142858,2
5435,RDU,SFO,0.2409090909090909,3
5436,RDU,SJU,0.3597560975609756,5
5437,RDU,SLC,0.13994910941475827,1
5438,RDU,STL,0.23210412147505424,3
5439,RDU,SYR,0.31343283582089554,5
5440,RDU,TPA,0.21114754098360655,3
5441,RDU,TTN,0.28703703703703703,4
5442,RFD,AZA,0.2328767123287671,3
5443,RFD,LAS,0.36283185840707965,5
5444,RFD,PGD,0.25287356321839083,4
5445,RFD,PIE,0.19310344827586207,2
5446,RFD,SFB,0.35658914728682173,5
5447,RFD,SRQ,0.21333333333333335,3
5448,RHI,MSP,0.10540184453227931,1
5449,RIC,ATL,0.16575192096597147,2
5450,RIC,BNA,0.4069767441860465,5
5451,RIC,BOS,0.19007832898172325,2
5452,RIC,CLT,0.17958860759493672,2
5453,RIC,DEN,0.23980815347721823,3
5454,RIC,DFW,0.19282051282051282,2
5455,RIC,DTW,0.1458910433979686,1
5456,RIC,EWR,0.15485996705107083,2
5457,RIC,FLL,0.18894601542416453,2
5458,RIC,IAD,0.0989399293286219,0
5459,RIC,IAH,0.07868020304568528,0
5460,RIC,JFK,0.10638297872340426,1
5461,RIC,LAS,0.234375,3
5462,RIC,LGA,0.13288377627925427,1
5463,RIC,MCO,0.4580498866213152,5
5464,RIC,MDW,0.2620578778135048,4
5465,RIC,MIA,0.0825,0
5466,RIC,MSP,0.14606741573033707,1
5467,RIC,ORD,0.15442278860569716,2
5468,RIC,PGD,0.2542372881355932,4
5469,RIC,PHL,0.12836079791847355,1
5470,RIC,PIE,0.3229166666666667,5
5471,RIC,RSW,0.5,5
5472,RIC,SFB,0.5072463768115942,5
5473,RIC,SRQ,0.5128205128205128,5
5474,RIC,TPA,0.1111111111111111,1
5475,RIW,DEN,0.0853932584269663,0
5476,RKS,DEN,0.05215419501133787,0
5477,RNO,AUS,0.2916666666666667,4
5478,RNO,BUR,0.18911174785100288,2
5479,RNO,DAL,0.14285714285714285,1
5480,RNO,DEN,0.19556285949055052,2
5481,RNO,DFW,0.1946532999164578,2
5482,RNO,EWR,0.0,0
5483,RNO,IAH,0.2457627118644068,3
5484,RNO,JFK,0.6594202898550725,5
5485,RNO,LAS,0.24141608018767327,3
5486,RNO,LAX,0.18579626972740315,2
5487,RNO,LGB,0.19448275862068964,2
5488,RNO,MDW,0.058823529411764705,0
5489,RNO,MSP,0.35185185185185186,5
5490,RNO,OAK,0.15350877192982457,2
5491,RNO,ORD,0.184,2
5492,RNO,PDX,0.1337386018237082,1
5493,RNO,PHX,0.17132551848512173,2
5494,RNO,SAN,0.2396486825595985,3
5495,RNO,SEA,0.16112531969309463,2
5496,RNO,SFO,0.1335149863760218,1
5497,RNO,SJC,0.3248587570621469,5
5498,RNO,SLC,0.18351741716227699,2
5499,RNO,SNA,0.4444444444444444,5
5500,ROA,ATL,0.13664055700609226,1
5501,ROA,BNA,0.2916666666666667,4
5502,ROA,CLT,0.1584241408214585,2
5503,ROA,IAD,0.11634904714142427,1
5504,ROA,LGA,0.1451851851851852,1
5505,ROA,ORD,0.1690450054884742,2
5506,ROA,PHL,0.13984674329501914,1
5507,ROA,PIE,0.23300970873786409,3
5508,ROA,SFB,0.3474576271186441,5
5509,ROC,ATL,0.16557530402245088,2
5510,ROC,BOS,0.12460567823343849,1
5511,ROC,BWI,0.17700578990901572,2
5512,ROC,CLT,0.18453427065026362,2
5513,ROC,DCA,0.12775735294117646,1
5514,ROC,DEN,0.5,5
5515,ROC,DFW,0.3333333333333333,5
5516,ROC,DTW,0.10533610533610534,1
5517,ROC,EWR,0.14212454212454212,1
5518,ROC,IAD,0.12455197132616487,1
5519,ROC,JFK,0.16869227029654837,2
5520,ROC,LGA,0.13333333333333333,1
5521,ROC,MCO,0.2876712328767123,4
5522,ROC,MDW,0.21658986175115208,3
5523,ROC,MIA,0.20833333333333334,3
5524,ROC,MYR,0.18309859154929578,2
5525,ROC,ORD,0.18128342245989304,2
5526,ROC,PGD,0.5636363636363636,5
5527,ROC,PHL,0.10927152317880795,1
5528,ROC,SFB,0.6461538461538462,5
5529,ROC,TPA,0.4244604316546763,5
5530,ROW,DFW,0.15730337078651685,2
5531,ROW,PHX,0.1711229946524064,2
5532,RST,MSP,0.11255924170616113,1
5533,RST,ORD,0.2011776251226693,3
5534,RSW,ACY,0.11563169164882227,1
5535,RSW,ATL,0.11295783317943983,1
5536,RSW,AUS,0.4175824175824176,5
5537,RSW,BDL,0.31135531135531136,5
5538,RSW,BNA,0.2703296703296703,4
5539,RSW,BOS,0.2621412803532009,4
5540,RSW,BUF,0.23255813953488372,3
5541,RSW,BWI,0.2025941939468808,3
5542,RSW,CHS,0.3333333333333333,5
5543,RSW,CLE,0.17450365726227796,2
5544,RSW,CLT,0.18518518518518517,2
5545,RSW,CMH,0.278125,4
5546,RSW,CVG,0.2598105548037889,4
5547,RSW,DAL,0.3310344827586207,5
5548,RSW,DCA,0.23470319634703196,3
5549,RSW,DEN,0.2111801242236025,3
5550,RSW,DFW,0.23754152823920266,3
5551,RSW,DTW,0.128494623655914,1
5552,RSW,EWR,0.1971954425942156,2
5553,RSW,GRR,0.20833333333333334,3
5554,RSW,HOU,0.36363636363636365,5
5555,RSW,HPN,0.18781725888324874,2
5556,RSW,IAD,0.1771523178807947,2
5557,RSW,IAH,0.1713091922005571,2
5558,RSW,IND,0.19282511210762332,2
5559,RSW,ISP,0.3333333333333333,5
5560,RSW,JFK,0.2927382753403933,4
5561,RSW,LAX,0.2,2
5562,RSW,LGA,0.187683284457478,2
5563,RSW,MCI,0.22758620689655173,3
5564,RSW,MCO,0.1,0
5565,RSW,MDW,0.2352501867064974,3
5566,RSW,MHT,0.17886178861788618,2
5567,RSW,MKE,0.20623501199040767,3
5568,RSW,MSP,0.11010682004930156,1
5569,RSW,ORD,0.184564979978158,2
5570,RSW,ORF,0.42857142857142855,5
5571,RSW,PHL,0.21503957783641162,3
5572,RSW,PIT,0.17504051863857376,2
5573,RSW,PVD,0.3181818181818182,5
5574,RSW,RIC,0.16666666666666666,2
5575,RSW,SDF,0.16666666666666666,2
5576,RSW,SEA,0.17365269461077845,2
5577,RSW,SFO,0.08333333333333333,0
5578,RSW,STL,0.2430379746835443,3
5579,RSW,SYR,0.2857142857142857,4
5580,RSW,TTN,0.19672131147540983,2
5581,SAF,AUS,0.5,5
5582,SAF,DEN,0.1996007984031936,2
5583,SAF,DFW,0.17136812411847674,2
5584,SAF,PHX,0.1746031746031746,2
5585,SAN,ABQ,0.19741100323624594,2
5586,SAN,ATL,0.15664765247915752,2
5587,SAN,AUS,0.19730337078651686,2
5588,SAN,AZA,0.25,3
5589,SAN,BLI,0.08333333333333333,0
5590,SAN,BNA,0.28205128205128205,4
5591,SAN,BOI,0.18647166361974407,2
5592,SAN,BOS,0.2333743842364532,3
5593,SAN,BWI,0.2852112676056338,4
5594,SAN,BZN,0.1590909090909091,2
5595,SAN,CLE,0.1891891891891892,2
5596,SAN,CLT,0.17852834740651388,2
5597,SAN,COS,0.2857142857142857,4
5598,SAN,DAL,0.26149622512010984,4
5599,SAN,DEN,0.2053015477673012,3
5600,SAN,DFW,0.2234243981606708,3
5601,SAN,DSM,0.4626865671641791,5
5602,SAN,DTW,0.10375099760574621,1
5603,SAN,ELP,0.1293800539083558,1
5604,SAN,EUG,0.22065727699530516,3
5605,SAN,EWR,0.1765704584040747,2
5606,SAN,FAT,0.12725344644750794,1
5607,SAN,FCA,0.16666666666666666,2
5608,SAN,FLL,0.4161490683229814,5
5609,SAN,FSD,0.16666666666666666,2
5610,SAN,GEG,0.20680628272251309,3
5611,SAN,HDN,0.047619047619047616,0
5612,SAN,HNL,0.27278521351179097,4
5613,SAN,HOU,0.20179948586118251,3
5614,SAN,IAD,0.10292072322670376,1
5615,SAN,IAH,0.13658020116463737,1
5616,SAN,IDA,0.7272727272727273,5
5617,SAN,IND,0.5,5
5618,SAN,JAC,0.13953488372093023,1
5619,SAN,JFK,0.20648527767424524,3
5620,SAN,KOA,0.17455621301775148,2
5621,SAN,LAS,0.26872803935347855,4
5622,SAN,LAX,0.08311552535284893,0
5623,SAN,LIH,0.12171052631578948,1
5624,SAN,MCI,0.23825503355704697,3
5625,SAN,MCO,0.32664756446991405,5
5626,SAN,MDW,0.25,3
5627,SAN,MFR,0.7368421052631579,5
5628,SAN,MIA,0.19437340153452684,2
5629,SAN,MRY,0.15774647887323945,2
5630,SAN,MSO,0.1111111111111111,1
5631,SAN,MSP,0.1422475106685633,1
5632,SAN,MSY,0.3135593220338983,5
5633,SAN,OAK,0.24463915148720314,3
5634,SAN,OGG,0.20343461030383092,3
5635,SAN,ORD,0.10901318133238333,1
5636,SAN,PAE,0.19436619718309858,2
5637,SAN,PDX,0.17302052785923755,2
5638,SAN,PHL,0.10572687224669604,1
5639,SAN,PHX,0.21975662133142448,3
5640,SAN,PSC,0.3181818181818182,5
5641,SAN,PVU,0.4811320754716981,5
5642,SAN,RDM,0.1827956989247312,2
5643,SAN,RNO,0.2581047381546135,4
5644,SAN,SAT,0.28778467908902694,4
5645,SAN,SBP,0.148014440433213,1
5646,SAN,SEA,0.15089772039540045,2
5647,SAN,SFO,0.2076067348165965,3
5648,SAN,SJC,0.1986822840409956,2
5649,SAN,SLC,0.1785425101214575,2
5650,SAN,SMF,0.20379362670713203,3
5651,SAN,STL,0.24380165289256198,3
5652,SAN,STS,0.1331168831168831,1
5653,SAN,TPA,0.19642857142857142,2
5654,SAN,TUS,0.2071917808219178,3
5655,SAT,ABQ,0.42857142857142855,5
5656,SAT,ATL,0.1679902260232132,2
5657,SAT,BNA,0.17380025940337224,2
5658,SAT,BOS,0.35459183673469385,5
5659,SAT,BWI,0.23415132924335377,3
5660,SAT,CLT,0.15155526141628062,2
5661,SAT,COS,0.5909090909090909,5
5662,SAT,DAL,0.19181669394435352,2
5663,SAT,DEN,0.19326683291770574,2
5664,SAT,DFW,0.2058033315421816,3
5665,SAT,DTW,0.1232583065380493,1
5666,SAT,ELP,0.1913265306122449,2
5667,SAT,EWR,0.14552736982643524,1
5668,SAT,FLL,0.06691449814126393,0
5669,SAT,HOU,0.1821247892074199,2
5670,SAT,IAD,0.10967741935483871,1
5671,SAT,IAH,0.15153560580492745,2
5672,SAT,JFK,0.3310696095076401,5
5673,SAT,LAS,0.2617387261738726,4
5674,SAT,LAX,0.14637546468401488,1
5675,SAT,MCI,0.059880239520958084,0
5676,SAT,MCO,0.2505873140172279,4
5677,SAT,MDW,0.1655450874831763,2
5678,SAT,MIA,0.114,1
5679,SAT,MSP,0.12117780294450736,1
5680,SAT,MSY,0.15632183908045977,2
5681,SAT,OKC,0.19701492537313434,2
5682,SAT,ORD,0.133377135348226,1
5683,SAT,PHL,0.3333333333333333,5
5684,SAT,PHX,0.17734553775743708,2
5685,SAT,SAN,0.2033195020746888,3
5686,SAT,SEA,0.2637795275590551,4
5687,SAT,SFO,0.07142857142857142,0
5688,SAT,SLC,0.13640469738030714,1
5689,SAT,STL,0.11946902654867257,1
5690,SAT,TPA,0.22916666666666666,3
5691,SAV,ATL,0.15692079940784603,2
5692,SAV,ATW,0.17777777777777778,2
5693,SAV,BLV,0.16666666666666666,2
5694,SAV,BNA,0.2558139534883721,4
5695,SAV,BOS,0.2797527047913447,4
5696,SAV,BWI,0.2552204176334107,4
5697,SAV,CAK,0.17073170731707318,2
5698,SAV,CLT,0.16995741385985288,2
5699,SAV,CVG,0.22941176470588234,3
5700,SAV,DAL,0.3097560975609756,5
5701,SAV,DCA,0.13049095607235142,1
5702,SAV,DEN,0.24317617866004962,3
5703,SAV,DFW,0.23282051282051283,3
5704,SAV,DTW,0.31862745098039214,5
5705,SAV,EWR,0.18377911993097498,2
5706,SAV,FNT,0.25,3
5707,SAV,GRR,0.23404255319148937,3
5708,SAV,HOU,0.30952380952380953,5
5709,SAV,IAD,0.11974789915966387,1
5710,SAV,IAH,0.17412140575079874,2
5711,SAV,IND,0.2647058823529412,4
5712,SAV,JFK,0.22745548535324525,3
5713,SAV,LCK,0.16541353383458646,2
5714,SAV,LGA,0.18030182684670373,2
5715,SAV,MDW,0.2890295358649789,4
5716,SAV,MIA,0.13553719008264462,1
5717,SAV,MSP,0.4411764705882353,5
5718,SAV,ORD,0.1628303495311168,2
5719,SAV,PHL,0.1493212669683258,1
5720,SAV,PIT,0.16831683168316833,2
5721,SAV,SDF,0.09090909090909091,0
5722,SBA,DEN,0.19170984455958548,2
5723,SBA,DFW,0.214190093708166,3
5724,SBA,LAS,0.217680608365019,3
5725,SBA,LAX,0.06294964028776978,0
5726,SBA,OAK,0.3116883116883117,5
5727,SBA,PDX,0.13015873015873017,1
5728,SBA,PHX,0.167420814479638,2
5729,SBA,SEA,0.14987080103359174,1
5730,SBA,SFO,0.19788732394366196,2
5731,SBA,SMF,0.15463917525773196,2
5732,SBN,ATL,0.16770186335403728,2
5733,SBN,AZA,0.21666666666666667,3
5734,SBN,BOS,1.0,5
5735,SBN,CLT,0.12971078001752848,1
5736,SBN,DCA,0.25,3
5737,SBN,DFW,0.17908787541713014,2
5738,SBN,DTW,0.1414141414141414,1
5739,SBN,EWR,0.36363636363636365,5
5740,SBN,GSP,0.25,3
5741,SBN,IAH,0.0,0
5742,SBN,LAS,0.2719298245614035,4
5743,SBN,LAX,0.3333333333333333,5
5744,SBN,LGA,0.3333333333333333,5
5745,SBN,MSP,0.13624678663239073,1
5746,SBN,ORD,0.16557624559637646,2
5747,SBN,PGD,0.22560975609756098,3
5748,SBN,PIE,0.2153846153846154,3
5749,SBN,RDU,0.0,0
5750,SBN,SFB,0.3227848101265823,5
5751,SBN,SRQ,0.2222222222222222,3
5752,SBP,DEN,0.196405648267009,2
5753,SBP,DFW,0.3238095238095238,5
5754,SBP,LAX,0.09090909090909091,0
5755,SBP,PDX,0.1360544217687075,1
5756,SBP,PHX,0.2001733102253033,3
5757,SBP,SAN,0.18115942028985507,2
5758,SBP,SEA,0.15724815724815724,2
5759,SBP,SFO,0.18993506493506493,2
5760,SBY,CLT,0.08483754512635379,0
5761,SBY,PHL,0.057692307692307696,0
5762,SCC,ANC,0.09049773755656108,0
5763,SCC,BRW,1.0,5
5764,SCE,CID,0.0,0
5765,SCE,CLT,0.2222222222222222,3
5766,SCE,DTW,0.2,2
5767,SCE,EWR,0.1510204081632653,2
5768,SCE,LGA,0.06343283582089553,0
5769,SCE,ORD,0.1724137931034483,2
5770,SCE,PHL,0.08653846153846154,0
5771,SCK,LAS,0.4363256784968685,5
5772,SCK,PHX,0.5135135135135135,5
5773,SDF,ATL,0.10567576042646598,1
5774,SDF,AUS,0.17567567567567569,2
5775,SDF,BOS,0.125,1
5776,SDF,BWI,0.14942528735632185,1
5777,SDF,CLT,0.16494845360824742,2
5778,SDF,DAL,0.2235294117647059,3
5779,SDF,DCA,0.10551558752997602,1
5780,SDF,DEN,0.1934398654331371,2
5781,SDF,DFW,0.19832011199253383,2
5782,SDF,DTW,0.11632270168855535,1
5783,SDF,EWR,0.1109107303877367,1
5784,SDF,FLL,0.2936046511627907,4
5785,SDF,HOU,0.21676300578034682,3
5786,SDF,IAD,0.12423124231242312,1
5787,SDF,IAH,0.23061430010070494,3
5788,SDF,JFK,0.75,5
5789,SDF,LAS,0.20795660036166366,3
5790,SDF,LAX,0.3482142857142857,5
5791,SDF,LGA,0.10975609756097561,1
5792,SDF,MCO,0.31027027027027027,5
5793,SDF,MDW,0.15496809480401094,2
5794,SDF,MIA,0.1515748031496063,2
5795,SDF,MSP,0.117797695262484,1
5796,SDF,MYR,0.125,1
5797,SDF,ORD,0.15384615384615385,2
5798,SDF,PGD,0.325,5
5799,SDF,PHL,0.12557603686635946,1
5800,SDF,PHX,0.25,3
5801,SDF,PIE,0.20175438596491227,3
5802,SDF,RDU,1.0,5
5803,SDF,RSW,0.2222222222222222,3
5804,SDF,SAV,0.22727272727272727,3
5805,SDF,SFB,0.3082706766917293,5
5806,SDF,SFO,1.0,5
5807,SDF,SRQ,0.32051282051282054,5
5808,SDF,STL,0.0,0
5809,SDF,TPA,0.18259023354564755,2
5810,SDF,VPS,0.10227272727272728,1
5811,SEA,ABQ,0.194,2
5812,SEA,ALW,0.09787234042553192,0
5813,SEA,ANC,0.2191194968553459,3
5814,SEA,ATL,0.1972058033315422,2
5815,SEA,AUS,0.170363378952336,2
5816,SEA,BIL,0.12455516014234876,1
5817,SEA,BLI,0.11794354838709678,1
5818,SEA,BNA,0.17974882260596547,2
5819,SEA,BOI,0.11934156378600823,1
5820,SEA,BOS,0.24215720831864646,3
5821,SEA,BUR,0.204211869814933,3
5822,SEA,BWI,0.17886178861788618,2
5823,SEA,BZN,0.18634146341463415,2
5824,SEA,CHS,0.12137203166226913,1
5825,SEA,CLE,0.17234468937875752,2
5826,SEA,CLT,0.18088467614533965,2
5827,SEA,CMH,0.200836820083682,3
5828,SEA,CVG,0.16838046272493573,2
5829,SEA,DAL,0.17857142857142858,2
5830,SEA,DCA,0.1760204081632653,2
5831,SEA,DEN,0.21495592834802388,3
5832,SEA,DFW,0.22966396292004634,3
5833,SEA,DTW,0.14807959278111985,1
5834,SEA,EAT,0.09911894273127753,0
5835,SEA,ELP,0.18028169014084508,2
5836,SEA,EUG,0.10297397769516729,1
5837,SEA,EWR,0.19637328615656788,2
5838,SEA,FAI,0.20967032967032967,3
5839,SEA,FAT,0.1334106728538283,1
5840,SEA,FCA,0.11452991452991453,1
5841,SEA,FLL,0.17993795243019647,2
5842,SEA,GEG,0.14437034131031778,1
5843,SEA,GTF,0.13010204081632654,1
5844,SEA,HDN,0.28888888888888886,4
5845,SEA,HLN,0.11282051282051282,1
5846,SEA,HNL,0.2368699330278463,3
5847,SEA,IAD,0.19542178889359899,2
5848,SEA,IAH,0.20235849056603775,3
5849,SEA,ICT,0.09620991253644315,0
5850,SEA,IDA,0.1056701030927835,1
5851,SEA,IND,0.2626970227670753,4
5852,SEA,JAC,0.13875598086124402,1
5853,SEA,JFK,0.2329053448790684,3
5854,SEA,JNU,0.19139034322280396,2
5855,SEA,KOA,0.22112211221122113,3
5856,SEA,KTN,0.1862348178137652,2
5857,SEA,LAS,0.24397221087045362,3
5858,SEA,LAX,0.17875932949957177,2
5859,SEA,LIH,0.20762286860581744,3
5860,SEA,LWS,0.1111111111111111,1
5861,SEA,MCI,0.1994991652754591,2
5862,SEA,MCO,0.18960084033613445,2
5863,SEA,MDW,0.2553606237816764,4
5864,SEA,MFR,0.10563106796116505,1
