,ORIGIN,DEST,DEP_DEL15,Group,flight_counts
5295,PSP,ATL,0.2785714285714286,4,24
5296,PSP,AUS,0.1827956989247312,2,24
5297,PSP,BLI,0.1891891891891892,2,24
5298,PSP,BOI,0.12087912087912088,1,24
5299,PSP,DAL,0.18831168831168832,2,24
5300,PSP,DEN,0.21972829297105728,3,24
5301,PSP,DFW,0.13916500994035785,1,24
5302,PSP,DSM,0.38095238095238093,5,24
5303,PSP,EWR,0.25,3,24
5304,PSP,IAH,0.1440443213296399,1,24
5305,PSP,JFK,0.4789473684210526,5,24
5306,PSP,LAS,0.27239709443099275,4,24
5307,PSP,LAX,0.08095238095238096,0,24
5308,PSP,MSP,0.13149847094801223,1,24
5309,PSP,OAK,0.21311475409836064,3,24
5310,PSP,ORD,0.18010291595197256,2,24
5311,PSP,PAE,0.15343915343915343,2,24
5312,PSP,PDX,0.12545454545454546,1,24
5313,PSP,PHX,0.14582062233068943,1,24
5314,PSP,SEA,0.14756174794173527,1,24
5315,PSP,SFO,0.18047945205479451,2,24
5316,PSP,SJC,0.12896825396825398,1,24
5317,PSP,SLC,0.06967615309126594,0,24
5318,PSP,SMF,0.18439716312056736,2,24
5319,PUB,DEN,0.19047619047619047,2,1
5320,PUW,BOI,0.14344262295081966,1,2
5321,PUW,SEA,0.18456375838926176,2,2
5322,PVD,ATL,0.1911487758945386,2,22
5323,PVD,BNA,0.13253012048192772,1,22
5324,PVD,BWI,0.17379820390913894,2,22
5325,PVD,CLT,0.1704697986577181,2,22
5326,PVD,CVG,0.5,5,22
5327,PVD,DCA,0.14924812030075188,1,22
5328,PVD,DTW,0.15577889447236182,2,22
5329,PVD,EWR,0.10500490677134446,1,22
5330,PVD,FLL,0.3313373253493014,5,22
5331,PVD,IAD,0.11668928086838534,1,22
5332,PVD,LGA,0.13173076923076923,1,22
5333,PVD,MCO,0.27211302211302213,4,22
5334,PVD,MDW,0.2203626220362622,3,22
5335,PVD,MIA,0.09090909090909091,0,22
5336,PVD,MSP,0.23076923076923078,3,22
5337,PVD,ORD,0.13968957871396895,1,22
5338,PVD,PBI,0.31989247311827956,5,22
5339,PVD,PGD,0.4166666666666667,5,22
5340,PVD,PHL,0.08436944937833037,0,22
5341,PVD,RSW,0.27906976744186046,4,22
5342,PVD,SRQ,0.0,0,22
5343,PVD,TPA,0.2358490566037736,3,22
5344,PVU,AUS,0.18691588785046728,2,13
5345,PVU,AZA,0.21511627906976744,3,13
5346,PVU,BNA,0.20512820512820512,3,13
5347,PVU,HOU,0.11650485436893204,1,13
5348,PVU,LAS,0.3559322033898305,5,13
5349,PVU,LAX,0.2222222222222222,3,13
5350,PVU,MDW,0.044444444444444446,0,13
5351,PVU,PDX,0.1619047619047619,2,13
5352,PVU,PHX,0.2803030303030303,4,13
5353,PVU,PIE,0.275,4,13
5354,PVU,SAN,0.18691588785046728,2,13
5355,PVU,SFB,0.3058823529411765,5,13
5356,PVU,SNA,0.16887417218543047,2,13
5357,PWM,ATL,0.27586206896551724,4,18
5358,PWM,BWI,0.21319018404907975,3,18
5359,PWM,CLT,0.17637540453074432,2,18
5360,PWM,DCA,0.1640838650865998,2,18
5361,PWM,DEN,0.3655913978494624,5,18
5362,PWM,DFW,0.2077922077922078,3,18
5363,PWM,DTW,0.18518518518518517,2,18
5364,PWM,EWR,0.116214335421016,1,18
5365,PWM,IAD,0.1030818278427205,1,18
5366,PWM,JFK,0.15390625,2,18
5367,PWM,LGA,0.13704994192799072,1,18
5368,PWM,MCO,0.3282442748091603,5,18
5369,PWM,MDW,0.40963855421686746,5,18
5370,PWM,MIA,0.1,0,18
5371,PWM,MSP,0.3971631205673759,5,18
5372,PWM,ORD,0.16748768472906403,2,18
5373,PWM,PHL,0.12928759894459102,1,18
5374,PWM,RDU,0.3611111111111111,5,18
5375,RAP,AZA,0.3548387096774194,5,8
5376,RAP,CLT,0.2360248447204969,3,8
5377,RAP,DEN,0.1919191919191919,2,8
5378,RAP,DFW,0.12985571587125416,1,8
5379,RAP,GCC,1.0,5,8
5380,RAP,LAS,0.3252032520325203,5,8
5381,RAP,MSP,0.0933572710951526,0,8
5382,RAP,ORD,0.22538860103626943,3,8
5383,RDD,LAX,0.09669211195928754,0,3
5384,RDD,SEA,0.19614147909967847,2,3
5385,RDD,SFO,0.13925327951564076,1,3
5386,RDM,DEN,0.18380462724935734,2,9
5387,RDM,LAS,0.5,5,9
5388,RDM,LAX,0.09315068493150686,0,9
5389,RDM,PDX,1.0,5,9
5390,RDM,PHX,0.0754226267880364,0,9
5391,RDM,SAN,0.2446043165467626,3,9
5392,RDM,SEA,0.11961722488038277,1,9
5393,RDM,SFO,0.18228829993535875,2,9
5394,RDM,SLC,0.07496823379923762,0,9
5395,RDU,ATL,0.16937354988399073,2,47
5396,RDU,AUS,0.1401985111662531,1,47
5397,RDU,BDL,0.3835616438356164,5,47
5398,RDU,BNA,0.15315315315315314,2,47
5399,RDU,BOS,0.252516010978957,4,47
5400,RDU,BUF,0.30666666666666664,5,47
5401,RDU,BWI,0.18799546998867497,2,47
5402,RDU,CLE,0.21138211382113822,3,47
5403,RDU,CLT,0.19143356643356643,2,47
5404,RDU,CVG,0.08388520971302428,0,47
5405,RDU,DAL,0.21549636803874092,3,47
5406,RDU,DCA,0.12659470068694798,1,47
5407,RDU,DEN,0.2111627906976744,3,47
5408,RDU,DFW,0.22562814070351758,3,47
5409,RDU,DTW,0.13236225459151363,1,47
5410,RDU,EWR,0.19973368841544606,2,47
5411,RDU,FLL,0.23266986959505834,3,47
5412,RDU,HOU,0.27835051546391754,4,47
5413,RDU,IAD,0.12441783100465735,1,47
5414,RDU,IAH,0.19061032863849764,2,47
5415,RDU,IND,0.2972972972972973,4,47
5416,RDU,ISP,0.2702702702702703,4,47
5417,RDU,JFK,0.19745476237820642,2,47
5418,RDU,LAS,0.24714285714285714,3,47
5419,RDU,LAX,0.2010652463382157,3,47
5420,RDU,LGA,0.18939216146444496,2,47
5421,RDU,MCI,0.375,5,47
5422,RDU,MCO,0.25920826161790017,4,47
5423,RDU,MDW,0.22534013605442177,3,47
5424,RDU,MIA,0.18758374274229567,2,47
5425,RDU,MSP,0.17321016166281755,2,47
5426,RDU,MSY,0.3125,5,47
5427,RDU,ORD,0.16346153846153846,2,47
5428,RDU,PHL,0.24898989898989898,3,47
5429,RDU,PHX,0.1943231441048035,2,47
5430,RDU,PIT,0.08310626702997276,0,47
5431,RDU,PWM,0.43243243243243246,5,47
5432,RDU,SBN,0.5,5,47
5433,RDU,SDF,1.0,5,47
5434,RDU,SEA,0.18857142857142858,2,47
5435,RDU,SFO,0.2409090909090909,3,47
5436,RDU,SJU,0.3597560975609756,5,47
5437,RDU,SLC,0.13994910941475827,1,47
5438,RDU,STL,0.23210412147505424,3,47
5439,RDU,SYR,0.31343283582089554,5,47
5440,RDU,TPA,0.21114754098360655,3,47
5441,RDU,TTN,0.28703703703703703,4,47
5442,RFD,AZA,0.2328767123287671,3,6
5443,RFD,LAS,0.36283185840707965,5,6
5444,RFD,PGD,0.25287356321839083,4,6
5445,RFD,PIE,0.19310344827586207,2,6
5446,RFD,SFB,0.35658914728682173,5,6
5447,RFD,SRQ,0.21333333333333335,3,6
5448,RHI,MSP,0.10540184453227931,1,1
5449,RIC,ATL,0.16575192096597147,2,26
5450,RIC,BNA,0.4069767441860465,5,26
5451,RIC,BOS,0.19007832898172325,2,26
5452,RIC,CLT,0.17958860759493672,2,26
5453,RIC,DEN,0.23980815347721823,3,26
5454,RIC,DFW,0.19282051282051282,2,26
5455,RIC,DTW,0.1458910433979686,1,26
5456,RIC,EWR,0.15485996705107083,2,26
5457,RIC,FLL,0.18894601542416453,2,26
5458,RIC,IAD,0.0989399293286219,0,26
5459,RIC,IAH,0.07868020304568528,0,26
5460,RIC,JFK,0.10638297872340426,1,26
5461,RIC,LAS,0.234375,3,26
5462,RIC,LGA,0.13288377627925427,1,26
5463,RIC,MCO,0.4580498866213152,5,26
5464,RIC,MDW,0.2620578778135048,4,26
5465,RIC,MIA,0.0825,0,26
5466,RIC,MSP,0.14606741573033707,1,26
5467,RIC,ORD,0.15442278860569716,2,26
5468,RIC,PGD,0.2542372881355932,4,26
5469,RIC,PHL,0.12836079791847355,1,26
5470,RIC,PIE,0.3229166666666667,5,26
5471,RIC,RSW,0.5,5,26
5472,RIC,SFB,0.5072463768115942,5,26
5473,RIC,SRQ,0.5128205128205128,5,26
5474,RIC,TPA,0.1111111111111111,1,26
5475,RIW,DEN,0.0853932584269663,0,1
5476,RKS,DEN,0.05215419501133787,0,1
5477,RNO,AUS,0.2916666666666667,4,23
5478,RNO,BUR,0.18911174785100288,2,23
5479,RNO,DAL,0.14285714285714285,1,23
5480,RNO,DEN,0.19556285949055052,2,23
5481,RNO,DFW,0.1946532999164578,2,23
5482,RNO,EWR,0.0,0,23
5483,RNO,IAH,0.2457627118644068,3,23
5484,RNO,JFK,0.6594202898550725,5,23
5485,RNO,LAS,0.24141608018767327,3,23
5486,RNO,LAX,0.18579626972740315,2,23
5487,RNO,LGB,0.19448275862068964,2,23
5488,RNO,MDW,0.058823529411764705,0,23
5489,RNO,MSP,0.35185185185185186,5,23
5490,RNO,OAK,0.15350877192982457,2,23
5491,RNO,ORD,0.184,2,23
5492,RNO,PDX,0.1337386018237082,1,23
5493,RNO,PHX,0.17132551848512173,2,23
5494,RNO,SAN,0.2396486825595985,3,23
5495,RNO,SEA,0.16112531969309463,2,23
5496,RNO,SFO,0.1335149863760218,1,23
5497,RNO,SJC,0.3248587570621469,5,23
5498,RNO,SLC,0.18351741716227699,2,23
5499,RNO,SNA,0.4444444444444444,5,23
5500,ROA,ATL,0.13664055700609226,1,9
5501,ROA,BNA,0.2916666666666667,4,9
5502,ROA,CLT,0.1584241408214585,2,9
5503,ROA,IAD,0.11634904714142427,1,9
5504,ROA,LGA,0.1451851851851852,1,9
5505,ROA,ORD,0.1690450054884742,2,9
5506,ROA,PHL,0.13984674329501914,1,9
5507,ROA,PIE,0.23300970873786409,3,9
5508,ROA,SFB,0.3474576271186441,5,9
5509,ROC,ATL,0.16557530402245088,2,21
5510,ROC,BOS,0.12460567823343849,1,21
5511,ROC,BWI,0.17700578990901572,2,21
5512,ROC,CLT,0.18453427065026362,2,21
5513,ROC,DCA,0.12775735294117646,1,21
5514,ROC,DEN,0.5,5,21
5515,ROC,DFW,0.3333333333333333,5,21
5516,ROC,DTW,0.10533610533610534,1,21
5517,ROC,EWR,0.14212454212454212,1,21
5518,ROC,IAD,0.12455197132616487,1,21
5519,ROC,JFK,0.16869227029654837,2,21
5520,ROC,LGA,0.13333333333333333,1,21
5521,ROC,MCO,0.2876712328767123,4,21
5522,ROC,MDW,0.21658986175115208,3,21
5523,ROC,MIA,0.20833333333333334,3,21
5524,ROC,MYR,0.18309859154929578,2,21
5525,ROC,ORD,0.18128342245989304,2,21
5526,ROC,PGD,0.5636363636363636,5,21
5527,ROC,PHL,0.10927152317880795,1,21
5528,ROC,SFB,0.6461538461538462,5,21
5529,ROC,TPA,0.4244604316546763,5,21
5530,ROW,DFW,0.15730337078651685,2,2
5531,ROW,PHX,0.1711229946524064,2,2
5532,RST,MSP,0.11255924170616113,1,2
5533,RST,ORD,0.2011776251226693,3,2
5534,RSW,ACY,0.11563169164882227,1,47
5535,RSW,ATL,0.11295783317943983,1,47
5536,RSW,AUS,0.4175824175824176,5,47
5537,RSW,BDL,0.31135531135531136,5,47
5538,RSW,BNA,0.2703296703296703,4,47
5539,RSW,BOS,0.2621412803532009,4,47
5540,RSW,BUF,0.23255813953488372,3,47
5541,RSW,BWI,0.2025941939468808,3,47
5542,RSW,CHS,0.3333333333333333,5,47
5543,RSW,CLE,0.17450365726227796,2,47
5544,RSW,CLT,0.18518518518518517,2,47
5545,RSW,CMH,0.278125,4,47
5546,RSW,CVG,0.2598105548037889,4,47
5547,RSW,DAL,0.3310344827586207,5,47
5548,RSW,DCA,0.23470319634703196,3,47
5549,RSW,DEN,0.2111801242236025,3,47
5550,RSW,DFW,0.23754152823920266,3,47
5551,RSW,DTW,0.128494623655914,1,47
5552,RSW,EWR,0.1971954425942156,2,47
5553,RSW,GRR,0.20833333333333334,3,47
5554,RSW,HOU,0.36363636363636365,5,47
5555,RSW,HPN,0.18781725888324874,2,47
5556,RSW,IAD,0.1771523178807947,2,47
5557,RSW,IAH,0.1713091922005571,2,47
5558,RSW,IND,0.19282511210762332,2,47
5559,RSW,ISP,0.3333333333333333,5,47
5560,RSW,JFK,0.2927382753403933,4,47
5561,RSW,LAX,0.2,2,47
5562,RSW,LGA,0.187683284457478,2,47
5563,RSW,MCI,0.22758620689655173,3,47
5564,RSW,MCO,0.1,0,47
5565,RSW,MDW,0.2352501867064974,3,47
5566,RSW,MHT,0.17886178861788618,2,47
5567,RSW,MKE,0.20623501199040767,3,47
5568,RSW,MSP,0.11010682004930156,1,47
5569,RSW,ORD,0.184564979978158,2,47
5570,RSW,ORF,0.42857142857142855,5,47
5571,RSW,PHL,0.21503957783641162,3,47
5572,RSW,PIT,0.17504051863857376,2,47
5573,RSW,PVD,0.3181818181818182,5,47
5574,RSW,RIC,0.16666666666666666,2,47
5575,RSW,SDF,0.16666666666666666,2,47
5576,RSW,SEA,0.17365269461077845,2,47
5577,RSW,SFO,0.08333333333333333,0,47
5578,RSW,STL,0.2430379746835443,3,47
5579,RSW,SYR,0.2857142857142857,4,47
5580,RSW,TTN,0.19672131147540983,2,47
5581,SAF,AUS,0.5,5,4
5582,SAF,DEN,0.1996007984031936,2,4
5583,SAF,DFW,0.17136812411847674,2,4
5584,SAF,PHX,0.1746031746031746,2,4
5585,SAN,ABQ,0.19741100323624594,2,70
5586,SAN,ATL,0.15664765247915752,2,70
5587,SAN,AUS,0.19730337078651686,2,70
5588,SAN,AZA,0.25,3,70
5589,SAN,BLI,0.08333333333333333,0,70
5590,SAN,BNA,0.28205128205128205,4,70
5591,SAN,BOI,0.18647166361974407,2,70
5592,SAN,BOS,0.2333743842364532,3,70
5593,SAN,BWI,0.2852112676056338,4,70
5594,SAN,BZN,0.1590909090909091,2,70
5595,SAN,CLE,0.1891891891891892,2,70
5596,SAN,CLT,0.17852834740651388,2,70
5597,SAN,COS,0.2857142857142857,4,70
5598,SAN,DAL,0.26149622512010984,4,70
5599,SAN,DEN,0.2053015477673012,3,70
5600,SAN,DFW,0.2234243981606708,3,70
5601,SAN,DSM,0.4626865671641791,5,70
5602,SAN,DTW,0.10375099760574621,1,70
5603,SAN,ELP,0.1293800539083558,1,70
5604,SAN,EUG,0.22065727699530516,3,70
5605,SAN,EWR,0.1765704584040747,2,70
5606,SAN,FAT,0.12725344644750794,1,70
5607,SAN,FCA,0.16666666666666666,2,70
5608,SAN,FLL,0.4161490683229814,5,70
5609,SAN,FSD,0.16666666666666666,2,70
5610,SAN,GEG,0.20680628272251309,3,70
5611,SAN,HDN,0.047619047619047616,0,70
5612,SAN,HNL,0.27278521351179097,4,70
5613,SAN,HOU,0.20179948586118251,3,70
5614,SAN,IAD,0.10292072322670376,1,70
5615,SAN,IAH,0.13658020116463737,1,70
5616,SAN,IDA,0.7272727272727273,5,70
5617,SAN,IND,0.5,5,70
5618,SAN,JAC,0.13953488372093023,1,70
5619,SAN,JFK,0.20648527767424524,3,70
5620,SAN,KOA,0.17455621301775148,2,70
5621,SAN,LAS,0.26872803935347855,4,70
5622,SAN,LAX,0.08311552535284893,0,70
5623,SAN,LIH,0.12171052631578948,1,70
5624,SAN,MCI,0.23825503355704697,3,70
5625,SAN,MCO,0.32664756446991405,5,70
5626,SAN,MDW,0.25,3,70
5627,SAN,MFR,0.7368421052631579,5,70
5628,SAN,MIA,0.19437340153452684,2,70
5629,SAN,MRY,0.15774647887323945,2,70
5630,SAN,MSO,0.1111111111111111,1,70
5631,SAN,MSP,0.1422475106685633,1,70
5632,SAN,MSY,0.3135593220338983,5,70
5633,SAN,OAK,0.24463915148720314,3,70
5634,SAN,OGG,0.20343461030383092,3,70
5635,SAN,ORD,0.10901318133238333,1,70
5636,SAN,PAE,0.19436619718309858,2,70
5637,SAN,PDX,0.17302052785923755,2,70
5638,SAN,PHL,0.10572687224669604,1,70
5639,SAN,PHX,0.21975662133142448,3,70
5640,SAN,PSC,0.3181818181818182,5,70
5641,SAN,PVU,0.4811320754716981,5,70
5642,SAN,RDM,0.1827956989247312,2,70
5643,SAN,RNO,0.2581047381546135,4,70
5644,SAN,SAT,0.28778467908902694,4,70
5645,SAN,SBP,0.148014440433213,1,70
5646,SAN,SEA,0.15089772039540045,2,70
5647,SAN,SFO,0.2076067348165965,3,70
5648,SAN,SJC,0.1986822840409956,2,70
5649,SAN,SLC,0.1785425101214575,2,70
5650,SAN,SMF,0.20379362670713203,3,70
5651,SAN,STL,0.24380165289256198,3,70
5652,SAN,STS,0.1331168831168831,1,70
5653,SAN,TPA,0.19642857142857142,2,70
5654,SAN,TUS,0.2071917808219178,3,70
5655,SAT,ABQ,0.42857142857142855,5,36
5656,SAT,ATL,0.1679902260232132,2,36
5657,SAT,BNA,0.17380025940337224,2,36
5658,SAT,BOS,0.35459183673469385,5,36
5659,SAT,BWI,0.23415132924335377,3,36
5660,SAT,CLT,0.15155526141628062,2,36
5661,SAT,COS,0.5909090909090909,5,36
5662,SAT,DAL,0.19181669394435352,2,36
5663,SAT,DEN,0.19326683291770574,2,36
5664,SAT,DFW,0.2058033315421816,3,36
5665,SAT,DTW,0.1232583065380493,1,36
5666,SAT,ELP,0.1913265306122449,2,36
5667,SAT,EWR,0.14552736982643524,1,36
5668,SAT,FLL,0.06691449814126393,0,36
5669,SAT,HOU,0.1821247892074199,2,36
5670,SAT,IAD,0.10967741935483871,1,36
5671,SAT,IAH,0.15153560580492745,2,36
5672,SAT,JFK,0.3310696095076401,5,36
5673,SAT,LAS,0.2617387261738726,4,36
5674,SAT,LAX,0.14637546468401488,1,36
5675,SAT,MCI,0.059880239520958084,0,36
5676,SAT,MCO,0.2505873140172279,4,36
5677,SAT,MDW,0.1655450874831763,2,36
5678,SAT,MIA,0.114,1,36
5679,SAT,MSP,0.12117780294450736,1,36
5680,SAT,MSY,0.15632183908045977,2,36
5681,SAT,OKC,0.19701492537313434,2,36
5682,SAT,ORD,0.133377135348226,1,36
5683,SAT,PHL,0.3333333333333333,5,36
5684,SAT,PHX,0.17734553775743708,2,36
5685,SAT,SAN,0.2033195020746888,3,36
5686,SAT,SEA,0.2637795275590551,4,36
5687,SAT,SFO,0.07142857142857142,0,36
5688,SAT,SLC,0.13640469738030714,1,36
5689,SAT,STL,0.11946902654867257,1,36
5690,SAT,TPA,0.22916666666666666,3,36
5691,SAV,ATL,0.15692079940784603,2,31
5692,SAV,ATW,0.17777777777777778,2,31
5693,SAV,BLV,0.16666666666666666,2,31
5694,SAV,BNA,0.2558139534883721,4,31
5695,SAV,BOS,0.2797527047913447,4,31
5696,SAV,BWI,0.2552204176334107,4,31
5697,SAV,CAK,0.17073170731707318,2,31
5698,SAV,CLT,0.16995741385985288,2,31
5699,SAV,CVG,0.22941176470588234,3,31
5700,SAV,DAL,0.3097560975609756,5,31
5701,SAV,DCA,0.13049095607235142,1,31
5702,SAV,DEN,0.24317617866004962,3,31
5703,SAV,DFW,0.23282051282051283,3,31
5704,SAV,DTW,0.31862745098039214,5,31
5705,SAV,EWR,0.18377911993097498,2,31
5706,SAV,FNT,0.25,3,31
5707,SAV,GRR,0.23404255319148937,3,31
5708,SAV,HOU,0.30952380952380953,5,31
5709,SAV,IAD,0.11974789915966387,1,31
5710,SAV,IAH,0.17412140575079874,2,31
5711,SAV,IND,0.2647058823529412,4,31
5712,SAV,JFK,0.22745548535324525,3,31
5713,SAV,LCK,0.16541353383458646,2,31
5714,SAV,LGA,0.18030182684670373,2,31
5715,SAV,MDW,0.2890295358649789,4,31
5716,SAV,MIA,0.13553719008264462,1,31
5717,SAV,MSP,0.4411764705882353,5,31
5718,SAV,ORD,0.1628303495311168,2,31
5719,SAV,PHL,0.1493212669683258,1,31
5720,SAV,PIT,0.16831683168316833,2,31
5721,SAV,SDF,0.09090909090909091,0,31
5722,SBA,DEN,0.19170984455958548,2,10
5723,SBA,DFW,0.214190093708166,3,10
5724,SBA,LAS,0.217680608365019,3,10
5725,SBA,LAX,0.06294964028776978,0,10
5726,SBA,OAK,0.3116883116883117,5,10
5727,SBA,PDX,0.13015873015873017,1,10
5728,SBA,PHX,0.167420814479638,2,10
5729,SBA,SEA,0.14987080103359174,1,10
5730,SBA,SFO,0.19788732394366196,2,10
5731,SBA,SMF,0.15463917525773196,2,10
5732,SBN,ATL,0.16770186335403728,2,20
5733,SBN,AZA,0.21666666666666667,3,20
5734,SBN,BOS,1.0,5,20
5735,SBN,CLT,0.12971078001752848,1,20
5736,SBN,DCA,0.25,3,20
5737,SBN,DFW,0.17908787541713014,2,20
5738,SBN,DTW,0.1414141414141414,1,20
5739,SBN,EWR,0.36363636363636365,5,20
5740,SBN,GSP,0.25,3,20
5741,SBN,IAH,0.0,0,20
5742,SBN,LAS,0.2719298245614035,4,20
5743,SBN,LAX,0.3333333333333333,5,20
5744,SBN,LGA,0.3333333333333333,5,20
5745,SBN,MSP,0.13624678663239073,1,20
5746,SBN,ORD,0.16557624559637646,2,20
5747,SBN,PGD,0.22560975609756098,3,20
5748,SBN,PIE,0.2153846153846154,3,20
5749,SBN,RDU,0.0,0,20
5750,SBN,SFB,0.3227848101265823,5,20
5751,SBN,SRQ,0.2222222222222222,3,20
5752,SBP,DEN,0.196405648267009,2,8
5753,SBP,DFW,0.3238095238095238,5,8
5754,SBP,LAX,0.09090909090909091,0,8
5755,SBP,PDX,0.1360544217687075,1,8
5756,SBP,PHX,0.2001733102253033,3,8
5757,SBP,SAN,0.18115942028985507,2,8
5758,SBP,SEA,0.15724815724815724,2,8
5759,SBP,SFO,0.18993506493506493,2,8
5760,SBY,CLT,0.08483754512635379,0,2
5761,SBY,PHL,0.057692307692307696,0,2
5762,SCC,ANC,0.09049773755656108,0,2
5763,SCC,BRW,1.0,5,2
5764,SCE,CID,0.0,0,7
5765,SCE,CLT,0.2222222222222222,3,7
5766,SCE,DTW,0.2,2,7
5767,SCE,EWR,0.1510204081632653,2,7
5768,SCE,LGA,0.06343283582089553,0,7
5769,SCE,ORD,0.1724137931034483,2,7
5770,SCE,PHL,0.08653846153846154,0,7
5771,SCK,LAS,0.4363256784968685,5,2
5772,SCK,PHX,0.5135135135135135,5,2
5773,SDF,ATL,0.10567576042646598,1,38
5774,SDF,AUS,0.17567567567567569,2,38
5775,SDF,BOS,0.125,1,38
5776,SDF,BWI,0.14942528735632185,1,38
5777,SDF,CLT,0.16494845360824742,2,38
5778,SDF,DAL,0.2235294117647059,3,38
5779,SDF,DCA,0.10551558752997602,1,38
5780,SDF,DEN,0.1934398654331371,2,38
5781,SDF,DFW,0.19832011199253383,2,38
5782,SDF,DTW,0.11632270168855535,1,38
5783,SDF,EWR,0.1109107303877367,1,38
5784,SDF,FLL,0.2936046511627907,4,38
5785,SDF,HOU,0.21676300578034682,3,38
5786,SDF,IAD,0.12423124231242312,1,38
5787,SDF,IAH,0.23061430010070494,3,38
5788,SDF,JFK,0.75,5,38
5789,SDF,LAS,0.20795660036166366,3,38
5790,SDF,LAX,0.3482142857142857,5,38
5791,SDF,LGA,0.10975609756097561,1,38
5792,SDF,MCO,0.31027027027027027,5,38
5793,SDF,MDW,0.15496809480401094,2,38
5794,SDF,MIA,0.1515748031496063,2,38
5795,SDF,MSP,0.117797695262484,1,38
5796,SDF,MYR,0.125,1,38
5797,SDF,ORD,0.15384615384615385,2,38
5798,SDF,PGD,0.325,5,38
5799,SDF,PHL,0.12557603686635946,1,38
5800,SDF,PHX,0.25,3,38
5801,SDF,PIE,0.20175438596491227,3,38
5802,SDF,RDU,1.0,5,38
5803,SDF,RSW,0.2222222222222222,3,38
5804,SDF,SAV,0.22727272727272727,3,38
5805,SDF,SFB,0.3082706766917293,5,38
5806,SDF,SFO,1.0,5,38
5807,SDF,SRQ,0.32051282051282054,5,38
5808,SDF,STL,0.0,0,38
5809,SDF,TPA,0.18259023354564755,2,38
5810,SDF,VPS,0.10227272727272728,1,38
5811,SEA,ABQ,0.194,2,94
5812,SEA,ALW,0.09787234042553192,0,94
5813,SEA,ANC,0.2191194968553459,3,94
5814,SEA,ATL,0.1972058033315422,2,94
5815,SEA,AUS,0.170363378952336,2,94
5816,SEA,BIL,0.12455516014234876,1,94
5817,SEA,BLI,0.11794354838709678,1,94
5818,SEA,BNA,0.17974882260596547,2,94
5819,SEA,BOI,0.11934156378600823,1,94
5820,SEA,BOS,0.24215720831864646,3,94
5821,SEA,BUR,0.204211869814933,3,94
5822,SEA,BWI,0.17886178861788618,2,94
5823,SEA,BZN,0.18634146341463415,2,94
5824,SEA,CHS,0.12137203166226913,1,94
5825,SEA,CLE,0.17234468937875752,2,94
5826,SEA,CLT,0.18088467614533965,2,94
5827,SEA,CMH,0.200836820083682,3,94
5828,SEA,CVG,0.16838046272493573,2,94
5829,SEA,DAL,0.17857142857142858,2,94
5830,SEA,DCA,0.1760204081632653,2,94
5831,SEA,DEN,0.21495592834802388,3,94
5832,SEA,DFW,0.22966396292004634,3,94
5833,SEA,DTW,0.14807959278111985,1,94
5834,SEA,EAT,0.09911894273127753,0,94
5835,SEA,ELP,0.18028169014084508,2,94
5836,SEA,EUG,0.10297397769516729,1,94
5837,SEA,EWR,0.19637328615656788,2,94
5838,SEA,FAI,0.20967032967032967,3,94
5839,SEA,FAT,0.1334106728538283,1,94
5840,SEA,FCA,0.11452991452991453,1,94
5841,SEA,FLL,0.17993795243019647,2,94
5842,SEA,GEG,0.14437034131031778,1,94
5843,SEA,GTF,0.13010204081632654,1,94
5844,SEA,HDN,0.28888888888888886,4,94
5845,SEA,HLN,0.11282051282051282,1,94
5846,SEA,HNL,0.2368699330278463,3,94
5847,SEA,IAD,0.19542178889359899,2,94
5848,SEA,IAH,0.20235849056603775,3,94
5849,SEA,ICT,0.09620991253644315,0,94
5850,SEA,IDA,0.1056701030927835,1,94
5851,SEA,IND,0.2626970227670753,4,94
5852,SEA,JAC,0.13875598086124402,1,94
5853,SEA,JFK,0.2329053448790684,3,94
5854,SEA,JNU,0.19139034322280396,2,94
5855,SEA,KOA,0.22112211221122113,3,94
5856,SEA,KTN,0.1862348178137652,2,94
5857,SEA,LAS,0.24397221087045362,3,94
5858,SEA,LAX,0.17875932949957177,2,94
5859,SEA,LIH,0.20762286860581744,3,94
5860,SEA,LWS,0.1111111111111111,1,94
5861,SEA,MCI,0.1994991652754591,2,94
5862,SEA,MCO,0.18960084033613445,2,94
5863,SEA,MDW,0.2553606237816764,4,94
5864,SEA,MFR,0.10563106796116505,1,94
5865,SEA,MIA,0.2553191489361702,4,94
5866,SEA,MKE,0.13075060532687652,1,94
5867,SEA,MRY,0.15294117647058825,2,94
5868,SEA,MSO,0.1281645569620253,1,94
5869,SEA,MSP,0.15286171347316033,2,94
5870,SEA,MSY,0.21815286624203822,3,94
5871,SEA,OAK,0.22029543994861914,3,94
5872,SEA,OGG,0.2086720867208672,3,94
5873,SEA,OKC,0.14444444444444443,1,94
5874,SEA,OMA,0.12354312354312354,1,94
5875,SEA,ONT,0.2003257328990228,3,94
5876,SEA,ORD,0.1807909604519774,2,94
5877,SEA,PDX,0.15457003785830178,2,94
5878,SEA,PHL,0.1948853615520282,2,94
5879,SEA,PHX,0.17583008468880226,2,94
5880,SEA,PIT,0.2012987012987013,3,94
5881,SEA,PSC,0.12745098039215685,1,94
5882,SEA,PSP,0.16614024005053696,2,94
5883,SEA,PUW,0.10837988826815642,1,94
5884,SEA,RDD,0.1870967741935484,2,94
5885,SEA,RDM,0.12529873677022874,1,94
5886,SEA,RDU,0.1715909090909091,2,94
